,online_transaction_flg,code,category,transaction_amt,day_of_week,time_of_day,customer_id,day_time
10216,offline,5499,Супермаркеты,50,4,Утро,4684478,Четверг Утро
10217,offline,4131,Транспорт,50,4,Утро,4684478,Четверг Утро
10218,offline,4131,Транспорт,50,5,Утро,4684478,Пятница Утро
10219,offline,4131,Транспорт,50,5,Вечер,4684478,Пятница Вечер
10220,offline,5812,Рестораны,50,5,Утро,4684478,Пятница Утро
10221,offline,5812,Рестораны,200,5,Вечер,4684478,Пятница Вечер
10222,offline,5814,Фаст Фуд,300,5,День,4684478,Пятница День
10223,offline,8011,Медицинские услуги,3300,6,Вечер,4684478,Суббота Вечер
10224,offline,5812,Рестораны,200,6,День,4684478,Суббота День
10225,online,4121,Транспорт,200,6,Вечер,4684478,Суббота Вечер
10226,online,4121,Транспорт,200,6,День,4684478,Суббота День
10227,online,4121,Транспорт,1100,6,Утро,4684478,Суббота Утро
10228,online,5814,Фаст Фуд,900,6,День,4684478,Суббота День
10229,offline,5655,Спорттовары,2200,6,Вечер,4684478,Суббота Вечер
10230,online,5814,Фаст Фуд,900,6,День,4684478,Суббота День
10231,offline,5411,Супермаркеты,100,6,День,4684478,Суббота День
10232,offline,8011,Медицинские услуги,2500,7,День,4684478,Воскресенье День
10233,online,3423,Аренда авто,100,7,День,4684478,Воскресенье День
10234,online,4121,Транспорт,100,7,Вечер,4684478,Воскресенье Вечер
10235,offline,5719,Дом/Ремонт,100,7,Вечер,4684478,Воскресенье Вечер
10236,online,5814,Фаст Фуд,1200,7,Утро,4684478,Воскресенье Утро
10237,offline,5814,Фаст Фуд,1000,7,Вечер,4684478,Воскресенье Вечер
10238,offline,5411,Супермаркеты,50,1,День,4698705,Понедельник День
10239,offline,5411,Супермаркеты,50,1,День,4698705,Понедельник День
10240,offline,5812,Рестораны,400,2,День,4698705,Вторник День
10241,offline,5812,Рестораны,400,2,День,4698705,Вторник День
10242,offline,5812,Рестораны,700,3,День,4698705,Среда День
10243,online,8220,Образование,1,3,Вечер,4698705,Среда Вечер
10244,online,8220,Образование,1,3,Вечер,4698705,Среда Вечер
10245,offline,5812,Рестораны,700,3,День,4698705,Среда День
10246,offline,5411,Супермаркеты,60,3,Вечер,4698705,Среда Вечер
10247,offline,5411,Супермаркеты,60,3,Вечер,4698705,Среда Вечер
10248,online,7299,Частные услуги,2800,4,Утро,4698705,Четверг Утро
10249,online,7299,Частные услуги,2800,4,Утро,4698705,Четверг Утро
10250,online,5995,Животные,1200,4,Утро,4698705,Четверг Утро
10251,online,5995,Животные,1200,4,Утро,4698705,Четверг Утро
10252,offline,5942,Книги,30,5,Утро,4698705,Пятница Утро
10253,offline,5942,Книги,30,5,Утро,4698705,Пятница Утро
10254,online,5499,Супермаркеты,5500,6,Вечер,4698705,Суббота Вечер
10255,online,5411,Супермаркеты,4100,6,День,4698705,Суббота День
10256,offline,5814,Фаст Фуд,300,6,Утро,4698705,Суббота Утро
10257,online,5499,Супермаркеты,5500,6,Вечер,4698705,Суббота Вечер
10258,online,5411,Супермаркеты,4100,6,День,4698705,Суббота День
10259,offline,5814,Фаст Фуд,300,6,Утро,4698705,Суббота Утро
10260,offline,5814,Фаст Фуд,300,6,Утро,4698705,Суббота Утро
10261,offline,5814,Фаст Фуд,300,6,Утро,4698705,Суббота Утро
10262,offline,5814,Фаст Фуд,600,6,Утро,4698705,Суббота Утро
10263,offline,5814,Фаст Фуд,600,6,Утро,4698705,Суббота Утро
10264,online,5399,Разные товары,800,7,Вечер,4698705,Воскресенье Вечер
10265,offline,5411,Супермаркеты,500,7,Вечер,4698705,Воскресенье Вечер
10266,offline,5411,Супермаркеты,500,7,Вечер,4698705,Воскресенье Вечер
10267,online,5399,Разные товары,800,7,Вечер,4698705,Воскресенье Вечер
10268,offline,5912,Аптеки,400,1,Вечер,4720345,Понедельник Вечер
10269,online,7922,Развлечения,800,1,Вечер,4720345,Понедельник Вечер
10270,offline,5814,Фаст Фуд,800,1,Вечер,4720345,Понедельник Вечер
10271,offline,5499,Супермаркеты,90,1,Ночь,4720345,Понедельник Ночь
10272,offline,5411,Супермаркеты,200,1,Вечер,4720345,Понедельник Вечер
10273,offline,5814,Фаст Фуд,100,2,Утро,4720345,Вторник Утро
10274,offline,4111,Транспорт,90,2,Утро,4720345,Вторник Утро
10275,offline,4111,Транспорт,100,3,Утро,4720345,Среда Утро
10276,offline,5993,Разные товары,100,4,Утро,4720345,Четверг Утро
10277,offline,4111,Транспорт,100,4,Утро,4720345,Четверг Утро
10278,offline,5411,Супермаркеты,50,4,Вечер,4720345,Четверг Вечер
10279,offline,4111,Транспорт,90,5,Утро,4720345,Пятница Утро
10280,offline,5814,Фаст Фуд,100,5,Утро,4720345,Пятница Утро
10281,offline,4111,Транспорт,90,6,Утро,4720345,Суббота Утро
10282,offline,7832,Кино,400,7,Утро,4722881,Воскресенье Утро
10283,offline,5411,Супермаркеты,100,7,День,4722881,Воскресенье День
10284,online,5441,Супермаркеты,1900,1,Вечер,4755260,Понедельник Вечер
10285,online,4121,Транспорт,70,1,День,4755260,Понедельник День
10286,online,4121,Транспорт,1700,1,Утро,4755260,Понедельник Утро
10287,offline,9399,Госсборы,300,2,День,4755260,Вторник День
10288,offline,8011,Медицинские услуги,3200,3,Утро,4755260,Среда Утро
10289,offline,7230,Красота,3200,4,Вечер,4755260,Четверг Вечер
10290,offline,5541,Топливо,2200,4,Ночь,4755260,Четверг Ночь
10291,offline,5812,Рестораны,1800,4,Вечер,4755260,Четверг Вечер
10292,offline,5812,Рестораны,3500,6,Вечер,4755260,Суббота Вечер
10293,offline,9399,Госсборы,600,6,Вечер,4755260,Суббота Вечер
10294,offline,5814,Фаст Фуд,200,6,Вечер,4755260,Суббота Вечер
10295,offline,5411,Супермаркеты,100,6,День,4755260,Суббота День
10296,offline,7832,Кино,800,7,Утро,4755260,Воскресенье Утро
10297,offline,5812,Рестораны,2000,7,Вечер,4755260,Воскресенье Вечер
10298,offline,5814,Фаст Фуд,800,7,День,4755260,Воскресенье День
10299,offline,5411,Супермаркеты,500,7,День,4755260,Воскресенье День
10300,offline,5411,Супермаркеты,40,1,Ночь,4781244,Понедельник Ночь
10301,offline,5812,Рестораны,1700,1,Вечер,4781244,Понедельник Вечер
10302,offline,5812,Рестораны,1700,1,Вечер,4781244,Понедельник Вечер
10303,offline,5411,Супермаркеты,100,1,Ночь,4781244,Понедельник Ночь
10304,offline,4111,Транспорт,90,1,Вечер,4781244,Понедельник Вечер
10305,offline,4111,Транспорт,90,1,Вечер,4781244,Понедельник Вечер
10306,offline,5411,Супермаркеты,100,1,Ночь,4781244,Понедельник Ночь
10307,offline,5411,Супермаркеты,40,1,Ночь,4781244,Понедельник Ночь
10308,offline,5921,Супермаркеты,100,2,Вечер,4781244,Вторник Вечер
10309,offline,5921,Супермаркеты,100,2,Вечер,4781244,Вторник Вечер
10310,offline,5921,Супермаркеты,7,4,Вечер,4781244,Четверг Вечер
10311,offline,5921,Супермаркеты,7,4,Вечер,4781244,Четверг Вечер
10312,offline,5921,Супермаркеты,400,4,Вечер,4781244,Четверг Вечер
10313,offline,5921,Супермаркеты,400,4,Вечер,4781244,Четверг Вечер
10314,offline,5921,Супермаркеты,50,5,Вечер,4781244,Пятница Вечер
10315,offline,5921,Супермаркеты,50,5,Вечер,4781244,Пятница Вечер
10316,offline,5411,Супермаркеты,100,5,Вечер,4781244,Пятница Вечер
10317,offline,5411,Супермаркеты,100,5,Вечер,4781244,Пятница Вечер
10318,offline,5411,Супермаркеты,300,6,День,4781244,Суббота День
10319,offline,5411,Супермаркеты,300,6,День,4781244,Суббота День
10320,offline,5411,Супермаркеты,50,7,Вечер,4781244,Воскресенье Вечер
10321,online,7995,Развлечения,1000,7,Вечер,4781244,Воскресенье Вечер
10322,online,7995,Развлечения,1000,7,Вечер,4781244,Воскресенье Вечер
10323,offline,5411,Супермаркеты,50,7,Вечер,4781244,Воскресенье Вечер
10324,online,4121,Транспорт,400,1,Вечер,4814142,Понедельник Вечер
10325,offline,5814,Фаст Фуд,500,2,День,4814142,Вторник День
10326,online,4121,Транспорт,600,2,Вечер,4814142,Вторник Вечер
10327,offline,5814,Фаст Фуд,100,2,Утро,4814142,Вторник Утро
10328,online,4121,Транспорт,600,3,Ночь,4814142,Среда Ночь
10329,online,4121,Транспорт,500,3,День,4814142,Среда День
10330,online,4121,Транспорт,400,3,Вечер,4814142,Среда Вечер
10331,online,4121,Транспорт,700,3,Утро,4814142,Среда Утро
10332,online,5814,Фаст Фуд,2000,4,День,4814142,Четверг День
10333,offline,5411,Супермаркеты,100,4,День,4814142,Четверг День
10334,offline,5814,Фаст Фуд,90,4,День,4814142,Четверг День
10335,online,4121,Транспорт,500,5,Ночь,4814142,Пятница Ночь
10336,online,4121,Транспорт,800,5,Вечер,4814142,Пятница Вечер
10337,online,4121,Транспорт,700,5,Вечер,4814142,Пятница Вечер
10338,offline,5722,Дом/Ремонт,200,6,День,4814142,Суббота День
10339,online,4121,Транспорт,600,6,Ночь,4814142,Суббота Ночь
10340,online,4121,Транспорт,600,7,Утро,4814142,Воскресенье Утро
10341,offline,5812,Рестораны,100,1,День,4815711,Понедельник День
10342,offline,5812,Рестораны,30,2,День,4815711,Вторник День
10343,offline,5812,Рестораны,200,2,Утро,4815711,Вторник Утро
10344,offline,5411,Супермаркеты,200,2,Вечер,4815711,Вторник Вечер
10345,online,5735,Музыка,100,3,Ночь,4815711,Среда Ночь
10346,online,4111,Транспорт,300,4,Вечер,4815711,Четверг Вечер
10347,offline,5912,Аптеки,300,5,Ночь,4815711,Пятница Ночь
10348,online,7512,Аренда авто,300,1,Вечер,4818574,Понедельник Вечер
10349,online,7512,Аренда авто,30,1,Вечер,4818574,Понедельник Вечер
10350,offline,5200,Дом/Ремонт,1600,1,Вечер,4818574,Понедельник Вечер
10351,offline,4131,Транспорт,40,1,Вечер,4818574,Понедельник Вечер
10352,online,7512,Аренда авто,100,1,Вечер,4818574,Понедельник Вечер
10353,online,7512,Аренда авто,100,1,Утро,4818574,Понедельник Утро
10354,offline,5499,Супермаркеты,600,1,Вечер,4818574,Понедельник Вечер
10355,offline,4111,Транспорт,90,1,Утро,4818574,Понедельник Утро
10356,online,5411,Супермаркеты,800,1,Утро,4818574,Понедельник Утро
10357,offline,5411,Супермаркеты,100,1,Вечер,4818574,Понедельник Вечер
10358,offline,5311,Разные товары,600,2,День,4818574,Вторник День
10359,online,3429,Аренда авто,200,2,Ночь,4818574,Вторник Ночь
10360,online,3429,Аренда авто,700,2,Вечер,4818574,Вторник Вечер
10361,offline,5651,Одежда/Обувь,2400,2,День,4818574,Вторник День
10362,offline,4111,Транспорт,40,2,Вечер,4818574,Вторник Вечер
10363,offline,4131,Транспорт,40,2,Вечер,4818574,Вторник Вечер
10364,online,3429,Аренда авто,500,2,Вечер,4818574,Вторник Вечер
10365,offline,5411,Супермаркеты,400,2,Вечер,4818574,Вторник Вечер
10366,offline,5411,Супермаркеты,400,3,День,4818574,Среда День
10367,offline,4111,Транспорт,40,3,Утро,4818574,Среда Утро
10368,offline,5411,Супермаркеты,40,3,День,4818574,Среда День
10369,offline,5411,Супермаркеты,100,3,Вечер,4818574,Среда Вечер
10370,online,3423,Аренда авто,200,4,День,4818574,Четверг День
10371,online,3429,Аренда авто,300,4,Ночь,4818574,Четверг Ночь
10372,online,8398,НКО,500,4,Ночь,4818574,Четверг Ночь
10373,online,3423,Аренда авто,200,4,День,4818574,Четверг День
10374,offline,5411,Супермаркеты,100,4,Вечер,4818574,Четверг Вечер
10375,offline,5411,Супермаркеты,500,4,День,4818574,Четверг День
10376,offline,5912,Аптеки,200,4,Вечер,4818574,Четверг Вечер
10377,offline,5411,Супермаркеты,100,4,Вечер,4818574,Четверг Вечер
10378,offline,5411,Супермаркеты,400,4,День,4818574,Четверг День
10379,offline,5411,Супермаркеты,300,5,Вечер,4818574,Пятница Вечер
10380,offline,5411,Супермаркеты,100,5,Вечер,4818574,Пятница Вечер
10381,offline,4111,Транспорт,90,5,Утро,4818574,Пятница Утро
10382,offline,5411,Супермаркеты,400,5,Вечер,4818574,Пятница Вечер
10383,offline,4111,Транспорт,40,6,Вечер,4818574,Суббота Вечер
10384,online,7512,Аренда авто,30,6,День,4818574,Суббота День
10385,online,7512,Аренда авто,200,6,Вечер,4818574,Суббота Вечер
10386,online,7512,Аренда авто,300,6,День,4818574,Суббота День
10387,offline,5411,Супермаркеты,30,6,День,4818574,Суббота День
10388,offline,5411,Супермаркеты,300,6,День,4818574,Суббота День
10389,offline,5814,Фаст Фуд,500,6,День,4818574,Суббота День
10390,offline,4111,Транспорт,40,7,Утро,4818574,Воскресенье Утро
10391,offline,5993,Разные товары,100,7,Утро,4818574,Воскресенье Утро
10392,offline,5411,Супермаркеты,100,7,Утро,4818574,Воскресенье Утро
10393,online,5411,Супермаркеты,1100,7,Вечер,4818574,Воскресенье Вечер
10394,offline,5814,Фаст Фуд,100,2,Утро,4831430,Вторник Утро
10395,offline,5631,Одежда/Обувь,2900,2,Вечер,4831430,Вторник Вечер
10396,offline,5411,Супермаркеты,200,2,Вечер,4831430,Вторник Вечер
10397,offline,5921,Супермаркеты,200,3,День,4831430,Среда День
10398,offline,5499,Супермаркеты,100,3,Утро,4831430,Среда Утро
10399,offline,5499,Супермаркеты,100,3,Ночь,4831430,Среда Ночь
10400,offline,5814,Фаст Фуд,100,3,Утро,4831430,Среда Утро
10401,offline,5814,Фаст Фуд,100,3,День,4831430,Среда День
10402,offline,5411,Супермаркеты,60,4,Вечер,4831430,Четверг Вечер
10403,offline,5814,Фаст Фуд,700,4,Вечер,4831430,Четверг Вечер
10404,offline,5814,Фаст Фуд,100,4,Вечер,4831430,Четверг Вечер
10405,offline,3429,Аренда авто,400,5,Ночь,4831430,Пятница Ночь
10406,offline,5814,Фаст Фуд,100,5,Утро,4831430,Пятница Утро
10407,offline,5941,Спорттовары,10000,6,Вечер,4831430,Суббота Вечер
10408,offline,5411,Супермаркеты,600,6,Вечер,4831430,Суббота Вечер
10409,offline,5411,Супермаркеты,70,6,Вечер,4831430,Суббота Вечер
10410,offline,5814,Фаст Фуд,100,6,Вечер,4831430,Суббота Вечер
10411,offline,5814,Фаст Фуд,300,6,Вечер,4831430,Суббота Вечер
10412,offline,5499,Супермаркеты,200,7,День,4831430,Воскресенье День
10413,offline,5411,Супермаркеты,800,7,Вечер,4831430,Воскресенье Вечер
10414,offline,5411,Супермаркеты,100,7,Вечер,4835485,Воскресенье Вечер
10415,online,8299,Образование,16000,3,Утро,4842634,Среда Утро
10416,online,8398,НКО,100,3,Вечер,4842634,Среда Вечер
10417,online,8398,НКО,700,3,Вечер,4842634,Среда Вечер
10418,online,5814,Фаст Фуд,1100,3,День,4842634,Среда День
10419,offline,5411,Супермаркеты,700,3,Вечер,4842634,Среда Вечер
10420,online,3423,Аренда авто,600,4,Ночь,4842634,Четверг Ночь
10421,offline,5411,Супермаркеты,800,4,Вечер,4842634,Четверг Вечер
10422,offline,5411,Супермаркеты,600,5,Вечер,4842634,Пятница Вечер
10423,online,4816,Связь/Телеком,500,6,Ночь,4842634,Суббота Ночь
10424,offline,5993,Разные товары,1100,7,Утро,4842634,Воскресенье Утро
10425,online,8398,НКО,100,7,Вечер,4842634,Воскресенье Вечер
10426,online,8398,НКО,500,7,Вечер,4842634,Воскресенье Вечер
10427,offline,5411,Супермаркеты,700,7,День,4842634,Воскресенье День
10428,online,5814,Фаст Фуд,1000,7,Ночь,4842634,Воскресенье Ночь
10429,offline,5814,Фаст Фуд,500,7,Вечер,4852023,Воскресенье Вечер
10430,offline,5411,Супермаркеты,200,7,Вечер,4852023,Воскресенье Вечер
10431,offline,5814,Фаст Фуд,200,1,Утро,4854988,Понедельник Утро
10432,offline,5411,Супермаркеты,300,1,Утро,4854988,Понедельник Утро
10433,offline,5411,Супермаркеты,80,2,Утро,4854988,Вторник Утро
10434,offline,5411,Супермаркеты,500,2,Утро,4854988,Вторник Утро
10435,offline,4131,Транспорт,50,3,Вечер,4854988,Среда Вечер
10436,offline,5411,Супермаркеты,600,3,День,4854988,Среда День
10437,offline,5814,Фаст Фуд,300,3,Вечер,4854988,Среда Вечер
10438,offline,5814,Фаст Фуд,50,3,Вечер,4854988,Среда Вечер
10439,offline,5814,Фаст Фуд,40,5,Утро,4854988,Пятница Утро
10440,offline,4131,Транспорт,50,5,Ночь,4854988,Пятница Ночь
10441,offline,5411,Супермаркеты,40,5,Вечер,4854988,Пятница Вечер
10442,offline,5411,Супермаркеты,300,5,Вечер,4854988,Пятница Вечер
10443,offline,5814,Фаст Фуд,200,5,День,4854988,Пятница День
10444,offline,5411,Супермаркеты,600,5,Утро,4854988,Пятница Утро
10445,offline,5814,Фаст Фуд,200,5,Утро,4854988,Пятница Утро
10446,offline,5651,Одежда/Обувь,1500,6,Вечер,4854988,Суббота Вечер
10447,offline,5311,Разные товары,100,6,День,4854988,Суббота День
10448,offline,5661,Одежда/Обувь,12000,6,Вечер,4854988,Суббота Вечер
10449,offline,4131,Транспорт,50,6,Утро,4854988,Суббота Утро
10450,offline,4131,Транспорт,50,6,День,4854988,Суббота День
10451,offline,5651,Одежда/Обувь,5900,6,День,4854988,Суббота День
10452,offline,5977,Красота,1200,6,День,4854988,Суббота День
10453,offline,5814,Фаст Фуд,100,6,День,4854988,Суббота День
10454,offline,4131,Транспорт,50,6,Вечер,4854988,Суббота Вечер
10455,offline,5411,Супермаркеты,300,6,День,4854988,Суббота День
10456,offline,5411,Супермаркеты,200,6,Вечер,4854988,Суббота Вечер
10457,offline,7230,Красота,400,7,День,4854988,Воскресенье День
10458,offline,5977,Красота,300,7,Вечер,4854988,Воскресенье Вечер
10459,offline,5912,Аптеки,90,7,Вечер,4854988,Воскресенье Вечер
10460,offline,5814,Фаст Фуд,100,7,Вечер,4854988,Воскресенье Вечер
10461,offline,7230,Красота,1100,7,Вечер,4854988,Воскресенье Вечер
10462,offline,4131,Транспорт,50,7,День,4854988,Воскресенье День
10463,offline,4131,Транспорт,50,7,Вечер,4854988,Воскресенье Вечер
10464,offline,5411,Супермаркеты,100,7,Вечер,4854988,Воскресенье Вечер
10465,offline,5411,Супермаркеты,300,7,Вечер,4854988,Воскресенье Вечер
10466,offline,5814,Фаст Фуд,100,7,День,4854988,Воскресенье День
10467,offline,5411,Супермаркеты,200,7,День,4854988,Воскресенье День
10468,offline,5411,Супермаркеты,4900,7,День,4854988,Воскресенье День
10469,online,5735,Музыка,50,1,Ночь,4868364,Понедельник Ночь
10470,offline,5943,Разные товары,100,1,Вечер,4868364,Понедельник Вечер
10471,offline,5812,Рестораны,200,1,День,4868364,Понедельник День
10472,offline,5814,Фаст Фуд,100,1,День,4868364,Понедельник День
10473,online,4111,Транспорт,500,1,Вечер,4868364,Понедельник Вечер
10474,online,4121,Транспорт,500,1,Утро,4868364,Понедельник Утро
10475,online,4121,Транспорт,300,1,Вечер,4868364,Понедельник Вечер
10476,offline,5912,Аптеки,1100,2,Вечер,4868364,Вторник Вечер
10477,online,4900,Дом/Ремонт,800,2,Вечер,4868364,Вторник Вечер
10478,offline,5812,Рестораны,200,2,День,4868364,Вторник День
10479,offline,5812,Рестораны,100,2,Вечер,4868364,Вторник Вечер
10480,online,4121,Транспорт,300,2,Утро,4868364,Вторник Утро
10481,online,4121,Транспорт,400,2,Вечер,4868364,Вторник Вечер
10482,offline,5814,Фаст Фуд,200,2,День,4868364,Вторник День
10483,online,5814,Фаст Фуд,900,2,Вечер,4868364,Вторник Вечер
10484,online,4121,Транспорт,400,3,Вечер,4868364,Среда Вечер
10485,offline,5812,Рестораны,200,3,День,4868364,Среда День
10486,online,5814,Фаст Фуд,400,3,Вечер,4868364,Среда Вечер
10487,online,4121,Транспорт,400,3,Утро,4868364,Среда Утро
10488,offline,5814,Фаст Фуд,200,3,День,4868364,Среда День
10489,online,7512,Аренда авто,100,4,День,4868364,Четверг День
10490,online,4121,Транспорт,300,4,Вечер,4868364,Четверг Вечер
10491,offline,5411,Супермаркеты,400,4,День,4868364,Четверг День
10492,online,5814,Фаст Фуд,800,4,Вечер,4868364,Четверг Вечер
10493,online,7512,Аренда авто,100,4,День,4868364,Четверг День
10494,online,3423,Аренда авто,90,5,Утро,4868364,Пятница Утро
10495,offline,5993,Разные товары,300,5,День,4868364,Пятница День
10496,offline,5812,Рестораны,100,5,День,4868364,Пятница День
10497,online,4121,Транспорт,400,5,Вечер,4868364,Пятница Вечер
10498,online,5411,Супермаркеты,400,5,Вечер,4868364,Пятница Вечер
10499,online,5814,Фаст Фуд,1700,5,Вечер,4868364,Пятница Вечер
10500,online,4121,Транспорт,2100,5,Вечер,4868364,Пятница Вечер
10501,online,4121,Транспорт,200,5,Утро,4868364,Пятница Утро
10502,offline,5921,Супермаркеты,600,6,Утро,4868364,Суббота Утро
10503,online,7832,Кино,100,6,Утро,4868364,Суббота Утро
10504,online,5814,Фаст Фуд,200,7,День,4868364,Воскресенье День
10505,offline,5499,Супермаркеты,300,7,День,4868364,Воскресенье День
10506,offline,5912,Аптеки,200,1,Вечер,4882276,Понедельник Вечер
10507,online,3431,Аренда авто,100,2,Ночь,4882276,Вторник Ночь
10508,online,3423,Аренда авто,70,3,Ночь,4882276,Среда Ночь
10509,offline,4111,Транспорт,100,4,Утро,4882276,Четверг Утро
10510,offline,5912,Аптеки,200,4,Вечер,4882276,Четверг Вечер
10511,offline,5814,Фаст Фуд,300,4,День,4882276,Четверг День
10512,offline,5999,Разные товары,3100,5,Вечер,4882276,Пятница Вечер
10513,offline,7395,Фото/Видео,600,5,Вечер,4882276,Пятница Вечер
10514,offline,4111,Транспорт,200,5,Утро,4882276,Пятница Утро
10515,offline,5814,Фаст Фуд,400,5,Вечер,4882276,Пятница Вечер
10516,offline,5814,Фаст Фуд,200,5,Утро,4882276,Пятница Утро
10517,online,4121,Транспорт,1200,6,Ночь,4882276,Суббота Ночь
10518,online,5814,Фаст Фуд,1000,6,Утро,4882276,Суббота Утро
10519,offline,5814,Фаст Фуд,2600,7,Вечер,4882276,Воскресенье Вечер
10520,offline,4111,Транспорт,500,7,День,4882276,Воскресенье День
10521,offline,5411,Супермаркеты,800,7,День,4882276,Воскресенье День
10522,offline,5411,Супермаркеты,100,7,Вечер,4882276,Воскресенье Вечер
10523,offline,5814,Фаст Фуд,1000,7,День,4882276,Воскресенье День
10524,offline,5814,Фаст Фуд,60,4,Ночь,4891432,Четверг Ночь
10525,offline,5411,Супермаркеты,300,4,День,4891432,Четверг День
10526,offline,5814,Фаст Фуд,300,4,Вечер,4891432,Четверг Вечер
10527,offline,5541,Топливо,2400,5,День,4891432,Пятница День
10528,online,7512,Аренда авто,100,6,Вечер,4891432,Суббота Вечер
10529,online,7512,Аренда авто,300,6,Вечер,4891432,Суббота Вечер
10530,offline,5993,Разные товары,400,6,День,4891432,Суббота День
10531,offline,5921,Супермаркеты,1800,6,Вечер,4891432,Суббота Вечер
10532,offline,5814,Фаст Фуд,700,6,Вечер,4891432,Суббота Вечер
10533,online,4121,Транспорт,800,6,Вечер,4891432,Суббота Вечер
10534,offline,5814,Фаст Фуд,7000,6,Вечер,4891432,Суббота Вечер
10535,online,5814,Фаст Фуд,1200,7,День,4891432,Воскресенье День
10536,offline,5814,Фаст Фуд,500,1,Утро,4932748,Понедельник Утро
10537,online,3423,Аренда авто,200,5,День,4932748,Пятница День
10538,offline,4111,Транспорт,40,5,Вечер,4932748,Пятница Вечер
10539,offline,5541,Топливо,300,6,День,4932748,Суббота День
10540,offline,5411,Супермаркеты,600,6,День,4932748,Суббота День
10541,offline,5814,Фаст Фуд,800,6,Утро,4932748,Суббота Утро
10542,offline,5200,Дом/Ремонт,200,7,День,4932748,Воскресенье День
10543,offline,5411,Супермаркеты,900,7,День,4932748,Воскресенье День
10544,offline,5993,Разные товары,1100,2,Вечер,4940149,Вторник Вечер
10545,offline,5993,Разные товары,20,2,Вечер,4940149,Вторник Вечер
10546,online,4900,Дом/Ремонт,1600,7,День,4940149,Воскресенье День
10547,offline,5411,Супермаркеты,1200,7,День,4940149,Воскресенье День
10548,online,5399,Разные товары,6000,1,Утро,4943937,Понедельник Утро
10549,online,3433,Аренда авто,300,1,День,4943937,Понедельник День
10550,online,5399,Разные товары,400,1,День,4943937,Понедельник День
10551,online,5399,Разные товары,900,3,Ночь,4943937,Среда Ночь
10552,offline,8062,Медицинские услуги,140000,3,Утро,4943937,Среда Утро
10553,online,5411,Супермаркеты,700,3,День,4943937,Среда День
10554,online,5411,Супермаркеты,5800,3,День,4943937,Среда День
10555,online,5814,Фаст Фуд,700,3,Утро,4943937,Среда Утро
10556,offline,5912,Аптеки,600,5,Вечер,4943937,Пятница Вечер
10557,offline,5641,Одежда/Обувь,700,6,Вечер,4943937,Суббота Вечер
10558,offline,5411,Супермаркеты,1500,1,Вечер,4953885,Понедельник Вечер
10559,offline,5411,Супермаркеты,200,2,День,4953885,Вторник День
10560,offline,5411,Супермаркеты,100,4,Ночь,4953885,Четверг Ночь
10561,offline,5411,Супермаркеты,100,5,Вечер,4953885,Пятница Вечер
10562,offline,5411,Супермаркеты,400,5,Вечер,4953885,Пятница Вечер
10563,offline,7996,Развлечения,400,6,Вечер,4953885,Суббота Вечер
10564,offline,5411,Супермаркеты,100,6,Ночь,4953885,Суббота Ночь
10565,offline,7996,Развлечения,100,6,Вечер,4953885,Суббота Вечер
10566,online,5399,Разные товары,73000,7,Ночь,4953885,Воскресенье Ночь
10567,offline,5411,Супермаркеты,600,7,День,4953885,Воскресенье День
10568,online,4121,Транспорт,100,4,Вечер,4977511,Четверг Вечер
10569,online,4121,Транспорт,1000,4,Вечер,4977511,Четверг Вечер
10570,offline,8021,Медицинские услуги,1900,5,День,4977511,Пятница День
10571,offline,5411,Супермаркеты,200,5,Вечер,4977511,Пятница Вечер
10572,offline,5411,Супермаркеты,100,6,Вечер,4977511,Суббота Вечер
10573,offline,5499,Супермаркеты,100,1,Утро,5018449,Понедельник Утро
10574,offline,5814,Фаст Фуд,300,1,Утро,5018449,Понедельник Утро
10575,offline,5411,Супермаркеты,1100,1,Вечер,5018449,Понедельник Вечер
10576,online,5411,Супермаркеты,500,1,День,5018449,Понедельник День
10577,offline,4111,Транспорт,500,3,Утро,5018449,Среда Утро
10578,offline,5814,Фаст Фуд,200,3,Утро,5018449,Среда Утро
10579,offline,5814,Фаст Фуд,200,3,День,5018449,Среда День
10580,offline,5814,Фаст Фуд,300,4,Утро,5018449,Четверг Утро
10581,offline,5411,Супермаркеты,300,4,Вечер,5018449,Четверг Вечер
10582,offline,5411,Супермаркеты,1800,4,Вечер,5018449,Четверг Вечер
10583,offline,5411,Супермаркеты,1100,4,Вечер,5018449,Четверг Вечер
10584,online,5735,Музыка,300,5,Вечер,5018449,Пятница Вечер
10585,online,5814,Фаст Фуд,1000,5,Утро,5018449,Пятница Утро
10586,offline,5411,Супермаркеты,1300,5,Вечер,5018449,Пятница Вечер
10587,online,5812,Рестораны,900,6,Вечер,5018449,Суббота Вечер
10588,online,5411,Супермаркеты,600,6,День,5018449,Суббота День
10589,online,4121,Транспорт,300,7,День,5018449,Воскресенье День
10590,online,4121,Транспорт,200,7,Утро,5018449,Воскресенье Утро
10591,online,5814,Фаст Фуд,1300,7,День,5018449,Воскресенье День
10592,online,4121,Транспорт,200,7,День,5018449,Воскресенье День
10593,offline,5411,Супермаркеты,3700,7,День,5018449,Воскресенье День
10594,offline,5411,Супермаркеты,2800,7,Утро,5018449,Воскресенье Утро
10595,offline,5411,Супермаркеты,100,7,Утро,5018449,Воскресенье Утро
10596,online,5912,Аптеки,600,1,Вечер,5021780,Понедельник Вечер
10597,offline,5912,Аптеки,200,1,Вечер,5021780,Понедельник Вечер
